districtId,alpha_95PR,average_age,average_household_size,inhib_coef_april_01_14,mean_alpha_Mar_25_31,district_name,SES_highschool_dropouts,SES_residence_vacancies,SES_unemployment,RUR_surrounding_pop,SES_average_income,RUR_distance_to_urban_centers,SES_male_life_expectancy,SES_female_life_expectancy,SES_average_salary,RUR_area_share_farms_forests,RUR_settlement_density,SES_communal_tax_revenue,SES_net_migration,population_density,primary_care_capacity,hospital_capacity,share_of_nursing_home_care,average_living_area,RUR_share_of_1_2_family_homes,ruralness_index,socio_economic_status_index,cluster,total_population,population_60_plus,share_60_plus
13076,1.5916666666666663,46.0,2.2,-0.02407234688747294,0.9913767352241785,Ludwigslust-Parchim,12.1,64.4,9.0,90.0,2088.0,39.225,76.6,82.4,1898.7,87.7,604.4,472.0,1.0,45.0,61.1,44.4,26.5,44.6,88.6,1.9028622645990259,-3.570648793732161,0.0,120925.0,13582.0,0.11231755220177801
13076,1.5916666666666663,46.0,2.2,-0.02407234688747294,0.9913767352241785,Ludwigslust-Parchim,12.1,64.4,9.0,90.0,2088.0,39.225,76.6,82.4,1898.7,87.7,604.4,472.0,1.0,45.0,61.1,44.4,26.5,44.6,88.6,1.9028622645990259,-3.570648793732161,0.0,93445.0,11538.0,0.12347370110760301
14511,1.5,46.7,1.8,-0.001533505878173063,1.0296885158025895,"Chemnitz, Stadt",11.9,67.2,11.0,485.0,2421.0,1.5341666666666698,77.5,83.2,2157.6,53.8,2482.4,523.0,7.7,1103.0,64.1,95.6,34.9,41.5,58.1,-2.6049018458562836,-2.2441980869605564,3.0,240253.0,34143.0,0.142112689539777
14521,1.4960937500000002,46.8,2.1,-0.023644910837641794,1.1056919792908364,Erzgebirgskreis,7.7,136.3,9.4,267.0,1962.0,31.643333333333302,77.2,83.4,1845.7,85.1,1589.4,360.0,-3.5,191.0,62.9,59.3,25.9,40.3,77.7020833333333,0.5311924694931073,-4.366453854613185,0.0,361791.0,49968.0,0.13811288838030802
14522,1.4882352941176469,46.7,2.1,-0.006791642960218199,1.0749525486145164,Mittelsachsen,9.4,94.1,9.0,271.0,2038.0,28.835,77.7,83.8,1983.9,87.0,1357.4,448.0,-2.8,148.0,56.3,46.1,31.1,42.1,83.1933333333333,0.8530258335599045,-3.290996538015666,0.0,322078.0,44426.0,0.13793553114463
14523,1.402857142857143,47.6,2.0,0.006023971045875646,0.99508551919067,Vogtlandkreis,7.2,101.3,9.0,207.0,2031.0,15.590833333333302,76.8,82.9,1941.7,85.9,1485.2,419.0,-1.8,165.0,64.5,73.1,37.6,44.7,82.37307692307691,0.45097458746522745,-3.5715406680943262,0.0,240052.0,33958.0,0.141461016779698
14524,1.3849999999999998,47.3,2.0,-0.0017685332213325917,0.9892244656141941,Zwickau,9.6,128.3,9.0,343.0,2284.0,11.44,77.2,83.2,2110.8,79.6,1957.3,485.0,-1.9,343.0,61.5,63.5,32.5,42.5,78.5260869565218,-0.35679612912327374,-3.64190599151514,0.0,335220.0,46990.0,0.14017660044150101
14612,1.3458333333333332,42.6,1.9,-0.00893010583340716,0.9954166626049488,"Dresden, Stadt",8.5,115.5,9.5,740.0,2782.0,1.5766666666666698,79.8,84.9,2369.5,55.1,3983.2,538.0,9.7,1634.0,57.6,68.7,35.4,37.6,55.2,-3.6529413663266506,-0.6553648881447585,3.0,512354.0,58928.0,0.115014228443615
14625,1.3709090909090904,46.3,2.2,0.017414545082153333,1.0091438107345356,Bautzen,8.5,51.3,10.0,207.0,2078.0,14.496666666666698,77.2,83.9,1974.9,80.9,1218.6,436.0,-3.3,128.0,64.9,57.5,26.7,41.7,89.3581395348837,0.7019907787060734,-2.755526767621484,0.0,315174.0,42077.0,0.133504032693052
14626,1.2749999999999986,47.5,2.1,-0.0451049710749572,1.1276230061035595,Görlitz,10.7,72.6,12.7,154.0,2000.0,27.6183333333333,76.8,82.7,1933.3,79.8,974.2,377.0,-3.3,124.0,62.6,74.5,27.9,45.6,86.95714285714291,1.0716480718193997,-4.259145636445403,0.0,269647.0,38324.0,0.14212655805553198
14627,1.5,46.4,2.1,-0.01166438076882422,1.1133184561884966,Meißen,8.4,128.9,9.8,271.0,2209.0,28.6716666666667,78.1,84.0,2093.0,84.3,1359.1,465.0,0.2,168.0,65.2,49.5,26.8,42.6,85.056,0.8494000059377366,-3.105617128241182,0.0,247054.0,32813.0,0.132817116905616
14628,1.3230769230769228,46.3,2.1,-0.013147175891394004,1.0395202402682933,Sächsische Schweiz-Osterzgebirge,9.5,90.7,9.1,308.0,2065.0,24.5466666666667,78.4,84.1,1946.0,88.3,1578.5,418.0,2.6,149.0,58.5,52.6,32.6,41.2,82.0227272727273,0.5899694430433002,-2.69196105125906,0.0,246818.0,34090.0,0.138117965464431
14713,1.242173913043478,43.5,1.8,-0.00856416067034356,1.0261772956266324,"Leipzig, Stadt",13.4,87.4,12.0,754.0,2549.0,1.585,77.7,83.3,2227.5,41.7,3484.3,508.0,20.3,1831.0,63.4,73.5,34.2,41.4,53.7,-3.8779164199012635,-1.7244986485197198,3.0,502979.0,57692.0,0.11470061374331698
14729,1.3756410256410256,46.2,2.1,-0.005295605991157107,1.0694488000533933,Leipzig,8.3,121.5,9.8,331.0,2049.0,22.684166666666698,77.6,83.5,1987.1,76.5,1164.2,452.0,0.0,156.0,62.1,43.6,30.7,44.0,84.1592592592593,0.4682344372847816,-3.511010112690686,0.0,262214.0,34316.0,0.130870205252199
14730,1.224175824175824,46.0,2.1,-0.03486320339324598,1.0077537949293713,Nordsachsen,12.5,92.4,11.3,229.0,2148.0,37.393333333333295,77.2,82.7,2056.8,85.2,946.4,436.0,-1.2,98.0,62.9,72.6,29.0,43.8,87.9666666666667,1.4584060179551575,-4.060177792197641,0.0,201165.0,25327.0,0.125901623045758
15001,1.3333333333333333,48.1,1.9,,,"Dessau-Roßlau, Stadt",11.5,91.8,12.3,213.0,2427.0,2.05,76.6,81.4,2184.7,75.6,1627.5,451.0,-2.7,339.0,60.2,114.0,40.2,45.6,76.2,-0.525345125041218,-4.196432213482178,0.0,86030.0,12906.0,0.15001743577821697
15002,1.5,44.3,1.8,-0.002639796990083458,1.0571348301476642,"Halle (Saale), Stadt",11.6,98.1,12.4,456.0,2621.0,1.58,76.6,82.2,2174.7,42.7,3243.7,396.0,6.0,1722.0,68.4,127.7,29.0,40.6,55.6,-3.3616575634895876,-3.437361634971132,3.0,229153.0,27961.0,0.12201891312791001
15003,1.4704545454545452,44.7,1.8,0.021174777603349026,0.9647347738388818,"Magdeburg, Landeshauptstadt",10.9,115.2,11.8,357.0,2543.0,1.85166666666667,76.8,83.1,2172.7,47.0,2533.1,519.0,7.0,1156.0,65.0,100.6,40.1,41.5,63.8,-2.448959142855257,-3.052342708449461,3.0,228144.0,28113.0,0.12322480538607199
15082,1.7193181818181806,47.0,2.0,-0.008892148754786118,1.0891583977165142,Anhalt-Bitterfeld,11.5,91.8,11.8,202.0,2108.0,21.128333333333302,75.6,81.8,2061.9,83.8,931.2,450.0,-4.6,114.0,66.0,53.9,25.7,44.8,87.45,1.0151033467195418,-4.83954086859535,0.0,172127.0,22894.0,0.133006442917148
15083,1.325757575757576,45.1,2.2,-0.00800403022207534,0.9153633647161827,Börde,8.7,108.2,8.4,174.0,2300.0,24.9858333333333,76.2,82.7,2121.8,88.1,749.2,637.0,-1.4,73.0,57.9,37.1,33.5,46.5,89.3846153846154,1.4329681637742324,-3.207910903592044,0.0,176048.0,20890.0,0.11866081977642501
15084,1.4777777777777776,47.4,2.1,0.001866301299074417,1.0222657892096796,Burgenlandkreis,11.7,79.1,12.9,255.0,2209.0,27.690833333333302,76.6,82.8,2042.0,83.0,972.5,432.0,-1.8,130.0,66.3,58.5,29.5,44.2,83.03636363636359,0.9008732769757452,-4.051564462400162,0.0,189729.0,25851.0,0.136252233448761
15085,1.4268433179723499,47.0,2.0,-0.00674398017404671,1.121772924726283,Harz,8.0,102.8,9.8,169.0,2232.0,46.3066666666667,75.8,82.0,1994.4,88.5,1059.8,414.0,-2.3,104.0,58.3,74.8,31.2,46.0,85.97857142857141,1.7014711987144528,-4.080367509078322,0.0,226495.0,30731.0,0.135680699353187
15087,2.0,47.8,2.1,-0.00501388721168941,1.0137088562954681,Mansfeld-Südharz,15.5,96.1,14.6,167.0,2083.0,42.27833333333329,76.2,82.1,1892.3,86.4,853.8,342.0,-4.0,98.0,59.1,54.9,24.2,44.5,90.08181818181819,1.8120290241487722,-5.852926515402746,0.0,147887.0,21321.0,0.14417088723146698
15088,1.5,45.9,2.2,-0.009007378077497175,0.9475276353284285,Saalekreis,9.3,79.1,10.3,299.0,2336.0,17.4033333333333,76.4,82.9,2174.3,80.3,852.1,599.0,-2.9,130.0,52.0,34.8,19.4,44.9,87.79333333333331,0.7763273751594557,-3.0312741579275104,0.0,191681.0,24581.0,0.128239105597321
15089,1.875,47.1,2.0,-0.03032304691645351,0.9217268030846832,Salzlandkreis,12.1,73.8,12.2,201.0,2250.0,29.818333333333303,74.9,81.5,1965.1,82.2,1009.5,407.0,-4.0,138.0,61.5,74.4,37.8,45.2,85.8,1.0847344279985571,-4.953249480187942,0.0,205458.0,27972.0,0.136144613497649
15090,1.2949999999999997,45.6,2.1,0.014966314015525672,1.1611653109959525,Stendal,12.8,101.6,14.1,77.0,2144.0,64.4866666666667,75.2,81.4,1933.4,88.9,625.6,368.0,-5.2,47.0,60.2,90.2,34.1,47.8,88.3444444444445,2.573694949429758,-5.884662600170533,0.0,119204.0,14951.0,0.125423643501896
15091,1.2044827586206897,47.4,2.1,0.0022822630116488747,1.1751658208173055,Wittenberg,10.0,90.6,11.1,136.0,2088.0,40.615,75.9,81.9,1996.1,88.6,773.2,480.0,-2.5,67.0,64.5,48.2,25.4,45.9,90.2888888888889,1.91031712359054,-4.3240531422914685,0.0,132994.0,18180.0,0.136697896145691
16051,1.3581481481481479,43.5,1.9,-0.0010724656825564043,0.9657955098877364,"KS Erfurt, Landeshauptstadt",8.3,78.6,9.4,348.0,2516.0,1.635,77.8,82.9,2249.8,69.0,2750.2,520.0,7.6,764.0,63.0,80.7,34.3,38.8,65.2,-1.8575404802654254,-1.589369729869448,3.0,200868.0,23295.0,0.11597168289623
16052,1.3333333333333333,47.5,1.8,0.003006879804083821,,"Gera, Stadt",7.5,83.3,12.2,302.0,2212.0,1.605,76.3,82.0,2061.0,74.8,2620.9,427.0,1.9,621.0,72.0,101.9,28.6,43.9,60.6,-1.7799289697678327,-3.4547471172741826,0.0,96067.0,13164.0,0.137029364922398
16053,1.3288401253918494,41.7,1.9,-0.017294866664614574,0.9115806125571413,KS Jena,4.4,49.2,7.1,282.0,2819.0,2.1475,79.0,84.0,2438.4,72.0,3886.6,586.0,3.5,943.0,59.1,133.5,37.0,38.3,64.6,-2.2587316258599035,0.472749744719957,3.0,105739.0,11569.0,0.10941090799042899
16055,1.289999999999999,43.0,1.9,-0.025226988844857044,,"Weimar, Stadt",7.9,68.8,9.5,263.0,2638.0,18.6316666666667,77.6,82.3,2185.0,68.5,2818.3,421.0,2.7,751.0,72.5,87.4,29.6,39.6,65.1,-1.3913302234526363,-2.078158587289809,3.0,62764.0,6912.0,0.110126824294181
16061,1.6666666666666667,43.7,2.5,0.007338669466815918,1.0,Eichsfeld,5.7,20.4,6.7,167.0,2123.0,39.254166666666706,78.3,83.2,1926.9,89.1,1158.9,410.0,-3.2,107.0,64.5,44.2,19.7,42.1,92.3461538461538,1.7634026754749446,-1.5063510120291181,4.0,102257.0,12030.0,0.11764475781609102
16062,1.2999999999999994,45.9,2.1,,,Nordhausen,10.5,51.8,10.5,143.0,2269.0,57.7333333333333,75.8,81.6,2043.2,86.1,1162.5,393.0,-1.5,119.0,63.5,119.2,29.0,42.7,90.1,2.0754034904858143,-3.722014535386766,0.0,87210.0,11592.0,0.132920536635707
16063,1.5178571428571428,45.6,2.3,-0.010330438791977257,,Wartburgkreis,7.5,49.4,6.3,156.0,2244.0,49.1233333333333,77.0,82.4,2168.5,88.0,1109.3,498.0,-2.3,96.0,64.4,41.6,23.6,43.7,91.4842105263158,1.9814534958421977,-2.1143657571434753,0.0,128719.0,16383.0,0.127277247337223
16064,1.3666666666666671,45.1,2.2,-0.02260215476015156,,Unstrut-Hainich-Kreis,10.8,69.6,11.2,163.0,2044.0,45.0075,76.3,82.1,1932.8,88.3,1236.4,380.0,-1.3,106.0,65.4,116.6,27.0,43.8,91.87692307692308,1.8344391506133109,-4.165618569611393,0.0,106122.0,13022.0,0.12270782684080601
16065,1.8249999999999993,46.6,2.2,,,Kyffhäuserkreis,9.0,74.5,12.5,145.0,2182.0,42.49,74.7,79.9,2005.8,89.0,884.9,348.0,-2.5,74.0,66.1,67.0,21.5,46.3,91.3090909090909,1.950947395433869,-5.014782495231207,0.0,80053.0,10719.0,0.133898792050267
16066,1.3392857142857137,46.2,2.2,,,Schmalkalden-Meiningen,9.1,83.2,6.9,153.0,2130.0,51.3766666666667,76.6,82.1,1991.4,87.5,1115.2,428.0,-0.9,103.0,64.0,68.4,23.1,43.6,90.2266666666667,1.9714535011207033,-3.3816162646352153,0.0,127622.0,16687.0,0.13075331839338
16067,1.355,45.6,2.1,-0.0016893028834647531,0.9350611267692984,Gotha,6.4,68.9,8.0,203.0,2229.0,25.518333333333302,77.0,82.3,2067.4,87.4,1396.9,436.0,2.4,145.0,49.5,39.0,27.6,42.5,89.54,1.0968153048678504,-2.3379665817039363,0.0,136330.0,17431.0,0.127858871855058
16068,1.0,45.2,2.2,-0.0021740530531739353,,Sömmerda,9.9,68.3,10.0,192.0,2101.0,22.746666666666698,75.3,81.2,1983.3,89.6,1075.4,446.0,-1.3,87.0,56.7,0.0,19.5,43.4,92.48,1.37738947699456,-4.16150040258624,0.0,71865.0,8797.0,0.12241007444514
16069,1.3633333333333333,45.4,2.4,,,Hildburghausen,5.5,52.0,6.0,148.0,2046.0,29.1683333333333,76.3,81.9,1960.7,89.9,833.5,400.0,-3.1,69.0,61.8,87.1,29.0,44.6,91.5083333333334,1.6668434014877302,-2.7546829190322413,0.0,66369.0,7972.0,0.120116319365969
16070,1.589999999999999,45.6,2.1,-0.02082656359615335,1.1361987579775867,Ilm-Kreis,9.2,58.3,8.7,197.0,2295.0,25.106666666666698,76.6,82.1,2137.8,88.0,1332.1,492.0,0.5,129.0,54.2,53.0,27.3,43.0,87.72307692307692,1.0632626410890313,-2.699118231065784,0.0,110361.0,14207.0,0.12873207020596
16071,1.3599999999999994,44.7,2.2,,,Weimarer Land,7.9,68.8,7.3,231.0,2144.0,17.27,77.1,81.8,2074.5,88.8,1070.6,465.0,-0.7,102.0,56.3,136.5,27.3,44.3,90.0666666666667,1.0764074666643189,-2.807544890841827,0.0,82643.0,9966.0,0.12059097564222
16072,1.3636363636363635,47.1,2.1,0.009088067802642702,1.128672938053891,Sonneberg,6.1,58.3,5.0,169.0,2140.0,28.115,75.1,80.8,1957.5,90.7,1727.3,464.0,-3.0,131.0,75.7,67.1,26.2,44.3,88.55555555555559,1.092597335415614,-3.2134874389609527,0.0,58943.0,7874.0,0.133586685441868
16073,1.7999999999999992,47.6,2.1,-0.008657916815641447,1.030647260760593,Saalfeld-Rudolstadt,9.4,76.6,8.6,168.0,2245.0,44.868333333333304,75.9,82.5,2058.7,89.1,1330.0,433.0,-2.1,106.0,68.4,90.3,25.5,43.2,86.74,1.5868803599831844,-3.4867764537055623,0.0,113267.0,15693.0,0.13854873882066301
16074,1.7208333333333325,45.8,2.2,-0.03408862060343706,1.0,Saale-Holzland-Kreis,8.7,68.8,7.5,227.0,2098.0,15.566666666666698,78.3,83.2,2015.4,89.3,1193.3,432.0,-0.8,103.0,54.8,79.1,24.3,43.1,86.43,0.838898466423276,-2.4544651665986574,0.0,84802.0,10940.0,0.12900639135869402
16075,1.3016666666666665,46.3,2.2,-0.012948373378831991,,Saale-Orla-Kreis,5.8,60.7,7.6,159.0,2047.0,31.516666666666698,76.4,82.1,1923.5,89.5,1001.8,437.0,-3.8,72.0,66.4,14.5,23.6,44.1,88.5133333333333,1.4976260676704631,-3.0379452365403763,0.0,85806.0,11109.0,0.129466470876163
16076,1.4235033259423497,47.6,2.1,-0.0038952391296548663,1.058641852498124,Greiz,7.5,83.3,9.1,240.0,2033.0,14.308333333333302,77.3,82.4,1948.6,87.2,1147.8,396.0,-4.2,120.0,53.3,43.3,30.4,44.7,85.95,0.7349809907199525,-3.5480938253879937,0.0,105332.0,14530.0,0.13794478411119102
16077,1.589999999999999,48.1,2.0,-0.017179444487136795,0.9555259184247177,Altenburger Land,6.3,107.2,12.0,305.0,2001.0,23.2291666666667,76.9,82.4,1910.4,84.0,1383.6,368.0,-4.1,163.0,60.4,65.4,29.2,44.7,81.7,0.5147133657021894,-4.24388834582358,0.0,96737.0,14015.0,0.144877347860694
1001,,42.7,1.8,,,"Flensburg, Stadt",7.6,26.5,11.5,187.0,2867.0,1.5466666666666697,75.2,80.1,2235.0,32.5,2860.2,619.0,9.6,1493.0,66.1,101.9,40.6,44.1,71.9,-2.5184454166460553,-1.6665532497929254,3.0,82258.0,9249.0,0.112438911716794
3402,,42.5,2.1,,,"Emden, Stadt",8.4,26.0,9.3,194.0,3438.0,75.1316666666667,74.1,79.1,2705.3,62.3,1599.7,941.0,3.5,445.0,64.0,70.0,25.9,45.0,87.1,1.4507227068276278,-0.9882734736954466,4.0,49787.0,5889.0,0.118283889368711
3405,,45.4,1.9,,,"Wilhelmshaven, Stadt",4.4,41.7,12.6,188.0,3031.0,1.97333333333333,75.4,80.8,2356.3,48.7,1561.9,528.0,1.1,707.0,71.5,87.8,32.8,48.0,69.9,-1.5111271807327524,-1.8435562149664961,3.0,77451.0,10556.0,0.136292623723386
7317,,46.0,2.0,,,"Pirmasens, kreisfreie Stadt",5.1,69.8,13.3,270.0,2876.0,33.7925,73.6,77.7,2274.5,67.0,2022.5,626.0,2.6,653.0,72.4,103.1,33.6,50.8,73.8,-0.3078931206647735,-3.590059129483129,0.0,40887.0,5278.0,0.129087485019688
12070,,47.6,2.0,,,Prignitz,11.6,55.2,13.4,52.0,2042.0,66.2533333333333,75.6,81.2,1933.6,90.9,527.1,406.0,-2.4,36.0,63.2,46.0,20.2,47.7,89.6272727272727,2.801923174867728,-4.713402501418552,0.0,80276.0,10980.0,0.13677811550152
15081,,45.1,2.2,,,Altmarkkreis Salzwedel,13.0,94.5,9.7,84.0,2046.0,50.2133333333333,75.2,81.3,1945.6,91.4,532.0,454.0,-2.5,38.0,48.8,50.0,33.3,47.3,90.1166666666667,2.3940213912611106,-5.116141818074459,0.0,88241.0,10561.0,0.119683593794268
15086,,46.2,2.1,,,Jerichower Land,12.3,85.8,10.2,138.0,2157.0,27.7616666666667,75.8,81.2,2037.1,88.9,673.6,439.0,-1.5,58.0,51.4,82.8,36.2,47.4,89.725,1.6124815499217877,-4.574643234627745,0.0,93849.0,11881.0,0.126596980255517
16054,,48.6,1.9,,,"Suhl, Stadt",9.1,83.2,8.0,178.0,2323.0,40.220833333333296,75.0,79.6,2126.1,80.0,1828.2,539.0,-0.1,352.0,66.3,164.9,23.2,41.5,78.0,0.5901680893049711,-3.959449180935975,0.0,36960.0,5638.0,0.15254329004329
16056,,45.9,1.9,,,"Eisenach, Stadt",7.5,49.4,9.4,181.0,2528.0,44.5191666666667,74.3,80.2,2210.3,79.0,2197.6,492.0,5.8,402.0,76.4,96.5,33.3,41.6,63.8,-0.1088687225817806,-2.7981356465328444,0.0,41753.0,5424.0,0.129906833041937
