districtId,Minijob,Zahnarzt,Krankenhausbetten,Hausarzt_je_EW,Grundsicherung,Soziooekonomische_Lage,Breitband,Baulandpreise,Facharzt,Tanken,Bevoelkerung_Auslaender,Schulabg_Hochschulreife,Wanderungen,GrosseZentren,Nahversorgung,vorschule,Lebenserwartung_maennlich,Wohnflaeche,Lebenserwartung_weiblich,Bevoelkerungspotenzial,Schulabg_ohne,WissensintensiveIndustrien,ALQ_gemittelt,Steuerkraft,BIP,ambulantePflege,SuV_Anteil,stationaerePflege,Schulden,Pflegegeld,BeschaeftigteOhne,ALQ,Laendlichkeit,Einkuenfte,LuW_Anteil,Thuenen-Typologie,SuV_Veraenderung,BeschaeftigteAkademisch,Bevoelkerungsdichte,Apotheke,Pflegedienst,Ein_Zwei_Fam_Haeuser,Polizei,Bevoelkerung_insgesamt,Wohnungsleerstand,Hausarzt,Siedlungsdichte,Freiflaeche,Natuerliche_Bev_Entwicklung,Lohn,Grundschule,Krippenkinder,district_name
15086,13.2,8.2,82.8,51.4,5.6,2.07,30.8,27.4,17.7890588953045,9.06083333333333,1.8,22.4,-1.5,27.7616666666667,7.51833333333333,94.8,75.8,47.4,81.2,138,12.3,4.1,10.2,439,23100,20.7,8.6,36.2,976.2,43.1,4.8,9.8,0.76,2157,88.9,1,,8.2,58,10.0891666666667,10.4583333333333,27.4,9.4,-2,85.8,9.305,673.6,93.4,,2037.1,,62.9,LK Jerichower Land
15091,12.4,6.26833333333333,48.2,64.5,8.7,1.84,51.7,28.9,17.8502747301434,13.0966666666667,1.9,24,-2.5,40.615,7.13333333333333,98.1,75.9,45.9,81.9,136,10,8,11.1,480,22900,28.5,8.6,25.4,1369.5,46.1,4.3,10.5,0.73,2088,88.6,1,,8.7,67,8.805,9.81833333333333,28.9,9.93333333333333,-2.6,90.6,8.63833333333333,773.2,93.6,,1996.1,,60.5,LK Wittenberg
15087,12.7,6.15166666666667,54.9,59.1,7.7,2.5,50.6,19.6,14.2179459540022,9.41166666666667,1.8,22,-4,42.2783333333333,7.035,94.7,76.2,44.5,82.1,167,15.5,3.4,14.6,342,18300,23.7,11.5,24.2,1959.4,52.1,4.6,13.8,0.65,2083,86.4,1,,8.3,98,6.64666666666667,7.41166666666667,19.6,9.46666666666667,-3.1,96.1,5.84333333333333,853.8,91.5,,1892.3,,57.2,LK Mansfeld-Südharz
15088,11.6,5.07833333333333,34.8,52,7.7,1.3,52.9,30.1,12.4213666491282,8.71333333333333,2,22.9,-2.9,17.4033333333333,5.28333333333333,95.5,76.4,44.9,82.9,299,9.3,8.6,10.3,599,29500,29.5,15.3,19.4,1160.1,51.1,5.4,9.5,0.33,2336,80.3,4,,9.8,130,6.74,6.66666666666667,30.1,8.3,-2.2,79.1,6.41333333333333,852.1,88.1,,2174.3,,57.8,LK Saalekreis
15089,12.3,5.61333333333333,74.4,61.5,8.6,2.13,59.6,23,12.9221610046141,7.69833333333333,1.7,22.8,-4,29.8183333333333,5.42666666666667,97.2,74.9,45.2,81.5,201,12.1,7.8,12.2,407,22200,22.5,13.7,37.8,2196.7,39.7,5.3,12,0.38,2250,82.2,4,,9.6,138,6.71166666666667,7.15833333333333,23,8.81666666666667,-3.5,73.8,5.875,1009.5,89.6,,1965.1,,61.1,LK Salzlandkreis
16051,14.5,3.675,80.7,63,19.4,,94.6,143.8,9.16376224377884,5.21,4.1,40.6,7.6,1.635,4.21666666666667,96.8,77.8,38.8,82.9,348,8.3,3.8,9.4,520,37100,18.4,27.8,34.3,471.6,47.3,5.4,8.2,-0.77,2516,69,5,7.2,17.2,764,5.44666666666667,7.585,143.8,9.23333333333333,2.1,78.6,5.27666666666667,2750.2,75.4,-0.85,2249.8,4.05,45.5,SK Erfurt
16061,13.1,5.13666666666667,44.2,64.5,6.1,0.51,92.5,41.3,12.2038770993973,10.2716666666667,1.5,36,-3.2,39.2541666666667,5.08166666666667,98.9,78.3,42.1,83.2,167,5.7,7.9,6.7,410,22200,21.2,9.2,19.7,1264.8,59.1,4.9,5.6,0.74,2123,89.1,1,,7.3,107,6.34666666666667,8.275,41.3,11.0833333333333,-1.2,20.4,5.275,1158.9,91.4,,1926.9,,46.6,LK Eichsfeld
16062,12.4,5.58333333333333,119.2,63.5,6.1,1.62,70.7,29.2,14.8671591075241,8.62,2.3,24.9,-1.5,57.7333333333333,5.97,97.2,75.8,42.7,81.6,143,10.5,10,10.5,393,23000,18.8,10.2,29,1234,52.2,5.6,9.6,0.54,2269,86.1,1,,9.7,119,7.85333333333333,7.05166666666667,29.2,12.7,-1.9,51.8,6.34833333333333,1162.5,90.6,,2043.2,,50.1,LK Nordhausen
16063,12.1,5.54333333333333,41.6,64.4,4.9,0.9,42.7,23.2,14.9982474641861,10.0591666666667,1.6,30.2,-2.3,49.1233333333333,6.04833333333333,96.5,77,43.7,82.4,156,7.5,16.5,6.3,498,23500,17.9,8.7,23.6,169.6,58.5,4.8,5.7,0.56,2244,88,1,,8.6,96,6.82166666666667,8.51,23.2,14.2,-1.8,49.4,5.59333333333333,1109.3,91.8,,2168.5,,50.7,LK Wartburgkreis
16064,12.9,4.87,116.6,65.4,8.2,1.79,92,25.8,13.5381305322711,11.3391666666667,1.4,32.3,-1.3,45.0075,6.0925,99,76.3,43.8,82.1,163,10.8,4.2,11.2,380,21500,20.4,8.6,27,1199.3,52.6,4.5,10.1,0.57,2044,88.3,1,,9,106,6.92666666666667,8.035,25.8,12.3666666666667,-1.7,69.6,5.26166666666667,1236.4,92,,1932.8,,51.9,LK Unstrut-Hainich-Kreis
16065,13.5,5.72416666666667,67,66.1,5.4,2.2,72.6,20.9,15.2366924095762,7.79416666666667,1.5,27.8,-2.5,42.49,5.85583333333333,94.3,74.7,46.3,79.9,145,9,9.6,12.5,348,19200,20.5,8.4,21.5,1340.2,58,4.5,11,0.78,2182,89,1,,8.2,74,7.32833333333333,8.08916666666667,20.9,15.0166666666667,-2.9,74.5,6.48333333333333,884.9,92.2,,2005.8,,53.4,LK Kyffhäuserkreis
16077,13.7,4.72333333333333,65.4,60.4,7.5,1.83,48.9,16.5,10.7314825635061,7.30166666666667,1.7,29.9,-4.1,23.2291666666667,5.87,99.9,76.9,44.7,82.4,305,6.3,10.9,12,368,19200,23.5,11.8,29.2,405.6,47.3,5.3,10.9,0.13,2001,84,4,,8.5,163,7.4475,6.44,16.5,10.1166666666667,-3.3,107.2,4.69416666666667,1383.6,89.3,,1910.4,,53.4,LK Altenburger Land
16066,14.9,4.965,68.4,64,4.3,1.45,76,23.7,14.6671597761937,8.77166666666667,1.8,25.7,-0.9,51.3766666666667,5.495,98.4,76.6,43.6,82.1,153,9.1,8.5,6.9,428,24400,23.9,9.3,23.1,472.8,53,5.2,5.9,0.62,2130,87.5,1,,9.8,103,8.01,9.19166666666667,23.7,13.75,-1.6,83.2,5.81166666666667,1115.2,91.3,,1991.4,,54.5,LK Schmalkalden-Meiningen
16067,12.8,4.42666666666667,39,49.5,6.5,1.07,85.5,35.7,12.8182971322875,7.56166666666667,3.1,33.5,2.4,25.5183333333333,5.2725,96.7,77,42.5,82.3,203,6.4,7.8,8,436,24600,25,10.4,27.6,823.2,47.4,5.2,7.3,0.42,2229,87.4,4,,9.1,145,7.04916666666667,8.58666666666667,35.7,13.9833333333333,-0.4,68.9,5.13,1396.9,90.5,,2067.4,,50.3,LK Gotha
16068,11.2,5.10833333333333,0,56.7,6.3,1.71,38.7,23.9,14.0101051613488,8.125,1.3,25.4,-1.3,22.7466666666667,5.86666666666667,97.9,75.3,43.4,81.2,192,9.9,13.6,10,446,20700,26.5,8.1,19.5,1363.8,54,7.3,8.7,0.71,2101,89.6,1,,7.4,87,6.39166666666667,7.32166666666667,23.9,14.5666666666667,-1.4,68.3,5.72333333333333,1075.4,92.6,,1983.3,,56.6,LK Sömmerda
16071,13.1,5.32166666666667,136.5,56.3,6.3,0.98,59.4,30.9,12.1426532136786,7.535,1.9,35.3,-0.7,17.27,5.8,94.6,77.1,44.3,81.8,231,7.9,8.1,7.3,465,22300,16.5,9.5,27.3,792,56.2,4.7,6.5,0.28,2144,88.8,4,,9.9,102,7.67333333333333,9.29166666666667,30.9,10.9666666666667,-1,68.8,5.53666666666667,1070.6,91.2,,2074.5,,56.7,LK Weimarer Land
16073,13,6.66,90.3,68.4,5.5,1.41,38.1,30.5,16.0782636363636,8.72333333333333,1.6,28,-2.1,44.8683333333333,6.55,97.5,75.9,43.2,82.5,168,9.4,9.3,8.6,433,24000,27.6,8,25.5,1267.5,46.9,5.1,8,0.52,2245,89.1,1,,11.1,106,6.76833333333333,8.08333333333333,30.5,14.15,-2.6,76.6,6.68833333333333,1330,92.6,,2058.7,,54,LK Saalfeld-Rudolstadt
16074,12.1,6.05666666666667,79.1,54.8,4.8,1.05,52.8,35.1,12.1087516707401,8.31666666666667,2.5,26.9,-0.8,15.5666666666667,6.56666666666667,95.4,78.3,43.1,83.2,227,8.7,5.7,7.5,432,21400,23.6,8.6,24.3,369.9,52.1,3.9,6.8,0.58,2098,89.3,1,,10.3,103,7.15666666666667,8.17,35.1,10.0166666666667,-0.8,68.8,6.77,1193.3,92,,2015.4,,58.6,LK Saale-Holzland-Kreis
16075,12,6.29666666666667,14.5,66.4,4.5,1.26,70.4,11.9,14.6396716254299,10.8016666666667,1.6,28.3,-3.8,31.5166666666667,6.26333333333333,96.2,76.4,44.1,82.1,159,5.8,9.1,7.6,437,26000,32.1,7.2,23.6,252.2,44.3,4.1,7,0.74,2047,89.5,1,,7.4,72,6.875,8.25333333333333,11.9,11.05,-2.8,60.7,6.20666666666667,1001.8,93.3,,1923.5,,51.4,LK Saale-Orla-Kreis
16076,13.1,5.02083333333333,43.3,53.3,4.1,1.51,61.2,22,11.7339383829248,8.44,1.3,29.8,-4.2,14.3083333333333,5.81166666666667,98.2,77.3,44.7,82.4,240,7.5,7.6,9.1,396,19800,30.9,10.4,30.4,882,38.7,3.5,8.3,0.16,2033,87.2,4,,9,120,6.24833333333333,6.25333333333333,22,11.2833333333333,-3,83.3,5.76333333333333,1147.8,90.4,,1948.6,,57.1,LK Greiz
